Ntime,Time,Open Price,Closing Price,High price,Low Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA5,MA10,MTM6,MTM12,ROC,SMI,WVAD,US dollar Index,Federal Fund Rate
20150831,736207,16632.02,16528.03,16632.02,16444.05,141435175,-347.4572451,-38.99214597,198.96,17175.05962,16916.15607,16355.552,16595.962,68.28,-880.22,-5.05633823,-0.056152756,-4472988.305,95.9885,0.08
20150901,736208,16528.03,16058.35,16528.03,15979.95,171388222,-372.4424464,-71.80175314,548.08,17121.89654,16834.46025,16433.934,16450.663,187,-1419.05,-8.119342694,-0.074378931,-6699013.866,95.32,0.14
20150902,736209,16058.35,16351.38,16352.58,16058.35,133482703,-364.3977758,-56.92263379,294.23,17072.70846,16788.45261,16447.108,16350.928,684.94,-1193.8,-6.80414792,-0.037627077,-5387073.577,95.911,0.14
20150903,736210,16364.34,16374.76,16550.07,16317.31,109729970,-352.0772187,-29.61872693,232.76,17019.76115,16749.05331,16391.106,16289.335,708.32,-1170.42,-6.670891949,-0.005163505,-4712528.652,96.4019,0.14
20150904,736211,16371.76,16102.38,16371.76,16026.61,127266385,-360.1404036,-59.84428838,348.15,16956.54577,16687.46538,16282.98,16253.598,435.94,-1442.8,-8.223341111,0.014347568,-5289775.995,96.2546,0.14
20150908,736215,16109.93,16492.68,16503.41,16109.93,123870832,-331.2185069,-13.73879266,401.03,16910.50038,16668.91439,16275.91,16315.731,-162.09,-856.05,-4.934366954,0.050097377,-3733241.843,95.8817,0.14
20150909,736216,16505.04,16253.57,16664.65,16220.1,118787759,-323.8586333,4.760504491,444.55,16858.78385,16629.35778,16314.954,16374.444,-389.44,-737.12,-4.338375899,-0.001961253,-4315375.637,95.8939,0.14
20150910,736217,16252.57,16330.4,16441.94,16212.08,122691281,-308.2727651,7.460137497,229.86,16811.84962,16600.88561,16310.758,16378.933,-197.63,-129.35,-0.785856407,-0.019476102,-3335111.957,95.547,0.14
20150911,736218,16330.4,16433.09,16434.76,16244.65,104630125,-284.3567399,31.19479177,190.11,16769.25808,16584.90508,16322.424,16356.765,374.74,561.74,3.539333453,-0.012613103,-2519708.348,95.1718,0.14
20150914,736221,16450.86,16370.96,16450.86,16330.87,92662418,-267.33482,28.10741313,119.99,16728.92,16564.52935,16376.14,16329.56,19.58,704.52,4.497001233,-0.00950325,-4010192.664,95.258,0.14
20150915,736222,16382.58,16599.85,16644.11,16382.58,93051069,-232.692976,98.11615775,273.15,16699.16885,16567.89323,16397.574,16336.742,497.47,314.34,1.930182107,0.032620777,-2421692.822,95.6286,0.14
20150916,736223,16599.51,16739.95,16755.98,16593.9,99623148,-191.7240899,153.6122433,162.08,16665.50654,16584.27959,16494.85,16404.902,247.27,85.18,0.511445069,0.023212136,-1637557.058,95.3398,0.14
20150917,736224,16738.08,16674.74,16933.43,16639.93,129602027,-162.6430072,150.1768274,293.5,16637.50269,16592.89486,16563.718,16437.238,421.17,31.73,0.190650609,0.017990086,-1958926.604,94.5509,0.14
20150918,736225,16674.74,16384.58,16674.74,16343.76,341706081,-161.1518682,25.91934145,330.98,16598.35154,16573.05535,16554.016,16438.22,54.18,-143.45,-0.867919528,0.017223511,-5513533.681,95.1593,0.14
20150921,736228,16406.1,16510.19,16578.6,16391.88,90728488,-148.1269375,42.03914988,194.02,16563.81077,16567.06818,16581.862,16479.001,77.1,451.84,2.813738647,0.001060557,-5261537.385,95.9249,0.14
20150922,736229,16477.45,16330.47,16477.45,16221.73,119009737,-150.5708016,-46.84150778,288.46,16519.69808,16544.53502,16527.986,16462.78,-40.49,-20.91,-0.127879115,0.004708989,-5692564.596,96.3323,0.14
20150923,736230,16332.81,16279.89,16355.29,16211.98,86032198,-154.8044752,-83.58627082,143.31,16471.03308,16519.33073,16435.974,16465.412,-319.96,177.51,1.102383623,-0.003093004,-5296543.259,96.1849,0.14
20150924,736231,16257.11,16201.32,16257.11,16016.36,122217667,-162.6249947,-129.8634812,263.53,16420.64769,16489.04399,16341.29,16452.504,-538.63,-291.36,-1.766601911,-0.01410386,-4294413.848,96.2721,0.14
20150925,736232,16205.07,16314.67,16465.23,16205.07,130786703,-157.8567407,-51.15193753,263.91,16380.87615,16472.43695,16327.308,16440.662,-360.07,61.1,0.375917414,-0.003438406,-1492563.028,96.2585,0.13
20150928,736235,16313.26,16001.89,16313.26,15981.85,139927738,-177.2731031,-150.0800476,332.82,16342.84538,16427.62295,16225.648,16403.755,-382.69,-328.51,-2.01164699,-0.036022012,-1219770.377,95.9687,0.13
20150929,736236,16001.76,16049.13,16118.89,15942.37,121158086,-186.6967135,-148.3835387,176.52,16327.05231,16391.576,16169.38,16348.683,-461.06,-383.96,-2.336505186,-0.041267746,-199179.0347,95.9103,0.13
20150930,736237,16057.08,16284.7,16297.6,16057.08,145744847,-173.1603774,-64.83766142,248.47,16342.95038,16381.39734,16170.342,16303.158,-45.77,-86.26,-0.526908624,-0.023391069,-843558.9466,96.2692,0.07
20151001,736238,16278.62,16272.01,16348.87,16073.82,111416980,-161.5939559,-50.42763579,275.05,16366.24154,16370.97949,16184.48,16262.885,-58.46,-98.95,-0.604423931,-0.006870484,-2536352.817,96.1548,0.13
20151002,736239,16258.25,16472.37,16472.77,16013.66,136887938,-134.7072842,-13.79584163,459.11,16373.42846,16380.63573,16216.02,16271.664,141.9,101.41,0.619450539,-0.002290707,-1835261.112,95.9187,0.13
20151005,736242,16502.1,16776.43,16798.37,16502.1,127657415,-87.85160379,119.8539945,326,16378.10769,16418.33043,16370.928,16298.288,445.96,405.47,2.476763733,0.026582533,129234.5032,96.0788,0.13
20151006,736243,16774.02,16790.19,16865.09,16746.03,120007237,-49.04249115,148.9472056,119.06,16383.76846,16453.74562,16519.14,16344.26,459.72,419.23,2.560815004,0.030392747,1760941.244,95.4556,0.13
20151007,736244,16805.42,16912.29,16963.3,16765,115692238,-8.337431492,163.2187504,198.3,16398.54769,16497.41652,16644.658,16407.5,581.82,541.33,3.306647869,0.042038659,1055059.463,95.5902,0.13
20151008,736245,16904.17,17050.75,17081.28,16859.34,100733682,34.69425265,152.6622652,221.94,16436.71692,16550.11494,16800.406,16492.443,770.86,450.9,2.716289605,0.043169949,1671230.855,95.2894,0.13
20151009,736246,17054.69,17084.49,17110.88,17027.23,103732049,70.70466896,133.7832202,83.65,16464.91346,16601.00781,16922.83,16569.425,883.17,344.54,2.058190138,0.063367417,3034051.234,94.9041,0.13
20151012,736249,17082.29,17131.86,17139.21,17064.58,72501083,101.8910103,113.0411581,74.63,16494.03269,16651.56516,16993.916,16682.422,817.19,457.12,2.74139207,0.063199793,2310681.38,94.8782,0.13
20151013,736250,17113.55,17081.89,17172.81,17034.45,99396774,121.1773916,92.54816467,138.36,16531.70615,16692.54848,17052.256,16785.698,1080,697.31,4.25589182,0.046668723,2755188.803,94.7781,0.13
20151014,736251,17079.08,16924.75,17111.38,16887.67,120111006,122.3714807,62.18939586,223.71,16548.32423,16714.66291,17054.748,16849.703,875.62,414.56,2.510934156,0.038567187,1511153.9,93.9143,0.13
20151015,736252,16944.86,17141.75,17144.42,16933.57,122955823,139.2230152,71.51381868,219.67,16582.485,16755.33787,17072.948,16936.677,857.05,811.28,4.96789131,0.039049689,2094134.2,94.448,0.13
20151016,736253,17141.75,17215.97,17220.02,17107.35,145876766,156.759881,84.02928935,112.67,16616.54538,16799.20759,17099.244,17011.037,165.22,936.08,5.749916001,0.025530946,3672108.441,94.7346,0.13
20151019,736256,17209.43,17230.54,17235.95,17129.19,118433685,169.8754325,83.38026037,106.76,16647.21654,16840.28687,17118.98,17056.448,146.05,1029.22,6.35269225,0.025556367,3133255.377,94.9176,0.13
20151020,736257,17228.47,17217.11,17264.88,17147.99,106670969,177.1439081,82.20205995,116.89,16679.76077,16876.17479,17146.024,17099.14,85.25,902.44,5.531463401,0.017704481,2166366.465,94.8602,0.13
20151021,736258,17225.93,17168.61,17314.99,17153.13,107101987,176.9509029,82.71343335,161.86,16701.63615,16904.02576,17194.796,17124.772,86.72,1166.72,7.291138734,0.006864854,2066775.866,95.0499,0.13
20151022,736259,17180.88,17489.16,17505.18,17180.88,152420603,200.3540936,156.993281,336.57,16730.45192,16959.75283,17264.278,17168.613,564.41,1440.03,8.9726359,0.023138333,6511320.35,96.366,0.12
20151023,736260,17525.11,17646.7,17679.37,17525.11,158086647,228.9739827,220.4500485,190.21,16767.835,17025.17637,17350.424,17224.834,504.95,1362,8.363678791,0.02917486,7251602.322,97.0584,0.12
20151026,736263,17649.57,17623.05,17660.7,17602.51,116658091,246.9009729,182.5654578,58.19,16815.46846,17082.11672,17428.926,17273.953,407.08,572.3,3.356450596,0.030707511,7403966.333,96.8048,0.12
20151027,736264,17608.89,17581.43,17635.18,17540.57,115182837,254.8125354,127.6960578,94.61,16856.67,17129.67036,17501.79,17323.907,350.89,496.94,2.908720132,0.037350773,7387345.471,96.8792,0.12
20151028,736265,17586.69,17779.52,17779.95,17556.71,115625818,273.9092577,131.1055755,223.24,16912.40269,17191.5608,17623.972,17409.384,562.41,647.66,3.78044182,0.035871047,8669316.97,97.6195,0.12
20151029,736266,17771.5,17755.8,17786,17684.72,90301305,283.8574104,114.7791765,101.28,16969.16846,17245.29787,17677.3,17470.789,587.19,673.91,3.945172343,0.030403023,7978358.489,97.2199,0.12
20151030,736267,17756.6,17663.54,17799.96,17662.87,149246272,281.0569328,89.26339103,137.09,17025.40769,17285.13045,17680.668,17515.546,174.38,738.79,4.365145719,0.024513772,8279903.389,96.8961,0.07
20151102,736270,17672.62,17828.76,17845.9,17655.02,100841495,288.8398415,92.07951394,190.88,17083.64192,17336.9047,17721.81,17575.368,182.06,687.01,4.007817172,0.034306929,8779654.051,96.9097,0.12
20151103,736271,17819.74,17918.15,17977.85,17796.02,92285187,298.776766,110.3068677,181.83,17157.34423,17392.26139,17789.154,17645.472,295.1,702.18,4.078654877,0.041831327,7899839.795,97.1675,0.12
20151104,736272,17929.58,17867.58,17964.12,17828.83,99893534,299.1231682,99.13362489,135.29,17227.28462,17437.52983,17806.766,17715.369,286.15,637.04,3.697156328,0.021179141,7468828.607,97.8856,0.12
20151105,736273,17871.25,17863.43,17929.51,17779.19,98908878,295.6547008,84.84366515,150.32,17288.005,17478.09175,17828.292,17752.796,83.91,646.32,3.753940121,0.012132608,6778955.087,97.9926,0.12
20151106,736274,17855.22,17910.33,17912.04,17768.6,107451638,293.3092667,80.36341311,143.44,17351.01731,17519.2573,17877.65,17779.159,154.53,741.72,4.320209965,0.016039905,6009748.281,99.1658,0.12
20151109,736277,17900.78,17730.48,17900.78,17667.78,121206957,273.7821117,36.03071471,242.55,17399.40615,17539.37375,17857.994,17789.902,66.94,241.32,1.379826132,0.008406428,4960858.593,99.0496,0.12
20151110,736278,17724.13,17758.21,17768.66,17657.72,108643007,257.5751143,1.808475973,110.94,17437.16692,17560.2153,17826.006,17807.58,-70.55,111.51,0.631902849,-0.00119857,4671101.155,99.1696,0.12
20151111,736279,17769.5,17702.22,17807.18,17696.91,95226877,237.4755566,-12.37463858,110.27,17472.245,17573.73955,17792.934,17799.85,-215.93,79.17,0.449241193,-0.003017606,3424790.714,98.9696,0.12
20151112,736280,17691.93,17448.07,17691.93,17443.5,113658889,198.7476917,-171.6793797,258.72,17492.85192,17561.77102,17709.862,17769.077,-419.51,-133.36,-0.758527606,-0.012198574,1939568.423,98.5095,0.12
20151113,736281,17439.25,17245.24,17439.25,17238.89,134640975,149.9602455,-250.9345583,209.18,17500.33231,17531.62521,17576.844,17727.247,-618.19,-534.28,-3.005030507,-0.032729141,154270.855,99.1003,0.12
20151116,736284,17229.94,17483.01,17483.01,17210.43,137592238,128.9949216,-164.2308309,272.58,17515.66,17526.99519,17527.35,17692.672,-427.32,-272.79,-1.536343054,-0.024284873,1659154.191,99.3841,0.13
20151117,736285,17486.99,17489.5,17599.33,17451.41,167191792,111.6167912,-81.32090278,147.92,17529.41538,17523.42422,17473.608,17649.807,-240.98,-174.04,-0.985306456,-0.021160112,2516129.758,99.6525,0.13
20151118,736286,17485.49,17737.16,17752.16,17485.49,106811910,116.485814,-13.0027846,266.67,17554.61808,17543.78001,17480.596,17636.765,-21.05,-91.6,-0.513776617,-0.007068631,2376016.522,99.5715,0.12
20151119,736287,17739.83,17732.75,17772.97,17681.98,114633088,118.6213069,18.16914647,90.99,17585.695,17561.77715,17537.532,17623.697,30.53,-185.4,-1.034705034,-0.009914949,1325874.103,98.9779,0.12
20151120,736288,17732.75,17823.81,17914.34,17732.75,153141893,126.2066496,57.94655788,181.59,17611.92808,17586.73266,17653.246,17615.045,375.74,-43.77,-0.244968821,0.005236254,1859635.661,99.6025,0.12
20151123,736291,17823.61,17792.68,17868.18,17751.53,134675392,128.2280247,53.98819616,116.65,17634.10923,17606.34669,17715.18,17621.265,547.44,-70.75,-0.396060555,0.001937314,1606209.539,99.7298,0.12
20151124,736292,17770.9,17812.19,17862.6,17683.51,127172415,129.9067884,50.84683384,179.09,17656.48038,17625.95082,17779.718,17626.663,329.18,-98.14,-0.547951936,0.006173862,2278694.922,99.6308,0.12
20151125,736293,17820.81,17813.39,17854.92,17801.83,82538987,129.8373664,70.40630459,53.09,17679.41423,17643.80217,17794.964,17637.78,323.89,82.91,0.467612834,0.020508168,714424.0062,99.7437,0.12
20151127,736295,17806.04,17798.49,17830.36,17749.32,46819238,127.1147438,59.75393494,81.04,17703.64038,17658.53434,17808.112,17672.822,65.74,96.27,0.543830096,0.031084098,-575256.8019,100.0768,0.12
20151130,736298,17802.84,17719.92,17837.24,17719.79,155559407,117.2653416,43.62058524,117.45,17712.51577,17664.3806,17787.334,17720.29,-103.89,271.85,1.558051979,0.013369699,-1141842.793,100.2351,0.08
20151201,736299,17719.72,17888.35,17895.5,17719.72,103876989,121.6482277,74.00709364,175.78,17721.81,17685.71102,17806.468,17760.824,95.67,643.11,3.729202957,0.022296634,188985.7117,99.7855,0.13
20151202,736300,17883.14,17729.68,17901.58,17708.2,102859521,111.0383723,45.96153275,193.38,17725.91115,17689.89854,17789.966,17784.842,-82.51,246.67,1.410912652,-0.000421714,-1626024.986,99.9883,0.13
20151203,736301,17741.57,17477.67,17780.59,17425.56,126987360,81.35705115,-57.8853064,355.03,17721.92038,17669.6863,17722.822,17758.893,-335.72,-11.83,-0.067640584,-0.014384684,-2429962.924,97.8693,0.13
20151204,736302,17482.68,17847.63,17866.47,17482.68,137645845,86.68778757,11.96585885,388.8,17724.54,17686.63332,17732.65,17770.381,34.24,110.47,0.622816731,0.001334631,-107954.2111,98.3092,0.13
20151207,736305,17845.49,17730.51,17845.49,17639.25,99671244,80.53348947,0.112220865,208.38,17723.56731,17690.81205,17734.768,17761.051,-67.98,-2.24,-0.012631994,-0.003494134,-1488511.47,98.7079,0.13
20151208,736306,17703.99,17568,17703.99,17485.39,113716403,61.8302247,-161.5192871,245.12,17719.89269,17679.11566,17670.698,17738.583,-151.92,-255.81,-1.43521503,-0.013709151,-2695401.423,98.4238,0.13
20151209,736307,17558.18,17492.3,17767.69,17403.51,122016906,40.43330529,-163.8113099,364.18,17706.95192,17661.32369,17623.222,17706.594,-396.05,-300.38,-1.688222348,-0.018025205,-2458342.553,97.343,0.14
20151210,736308,17493.17,17574.75,17697.74,17474.66,107308171,29.78576666,-108.0657529,223.08,17693.74423,17653.07858,17642.638,17682.73,-154.93,-237.44,-1.33301969,-0.012570729,-2014463.559,97.9263,0.14
20151211,736309,17574.75,17265.21,17574.75,17230.5,134509835,-3.588410515,-190.8001313,344.25,17670.57615,17616.13872,17526.154,17629.402,-212.46,-548.18,-3.077347995,-0.025660951,-3636770.315,97.5761,0.14
20151214,736312,17277.11,17368.5,17378.02,17138.47,142538435,-21.45571844,-168.5077092,239.55,17651.54038,17592.55408,17453.752,17594.26,-479.13,-444.89,-2.497503283,-0.029060813,-2207073.009,97.6446,0.15
20151215,736313,17374.78,17524.91,17627.63,17341.18,123427211,-22.73266091,-63.26671382,286.45,17636.71654,17586.11178,17445.134,17557.916,-205.6,-273.58,-1.537096686,-0.01154956,-1893928.093,98.1777,0.15
20151216,736314,17530.85,17749.09,17784.36,17483.68,123788403,-5.590747898,23.83441546,300.68,17637.43231,17601.63352,17496.492,17559.857,181.09,29.17,0.164616996,0.015292052,-414429.2073,98.3706,0.15
20151217,736315,17756.54,17495.84,17796.76,17493.5,115776333,-12.29904115,-8.207361316,303.26,17627.34115,17591.55794,17480.71,17561.674,3.54,-392.51,-2.194221379,-0.01971074,-294029.4129,99.0758,0.37
20151218,736316,17495.04,17128.55,17496.58,17124.31,344564786,-46.71415363,-162.8939598,372.27,17605.27692,17547.46195,17453.378,17489.766,-446.2,-601.13,-3.390529327,-0.033950518,-2382440.836,98.7112,0.37
20151221,736319,17154.94,17251.62,17272.36,17116.73,114909075,-63.32765596,-142.4928726,155.63,17597.72115,17519.28653,17430.002,17441.877,-13.59,-226.05,-1.293364619,-0.01800888,-2946046.439,98.4536,0.36
20151222,736320,17253.55,17417.27,17451.11,17242.86,91571681,-62.408005,-59.53862213,208.25,17604.33769,17509.57067,17408.474,17426.804,48.77,-430.36,-2.411300548,-0.004289316,-2254507.085,98.1859,0.36
20151223,736321,17427.63,17602.61,17607.92,17427.63,92819617,-46.19132115,21.53378318,190.65,17608.93769,17518.43156,17379.178,17437.835,77.7,-127.9,-0.721355449,0.00158272,-2361686.81,98.3578,0.36
20151224,736322,17593.26,17552.17,17606.34,17543.95,40346493,-36.98324895,39.16924151,62.39,17611.34808,17521.64474,17390.444,17435.577,-196.92,-15.83,-0.090107013,0.016348976,-2538211.6,97.939,0.36
20151228,736326,17535.66,17528.27,17536.9,17437.34,59765861,-31.25403855,16.27152807,114.83,17603.31385,17522.27572,17470.388,17461.883,399.72,-46.48,-0.264470334,0.00911499,-3350518.078,97.9719,0.36
20151229,736327,17547.37,17720.98,17750.02,17547.37,69856581,-11.03629206,101.7981513,221.75,17602.86115,17541.19994,17564.26,17497.131,469.36,455.77,2.639817297,0.011064287,-2394962.91,98.2621,0.36
20151230,736328,17711.94,17603.87,17714.13,17588.87,59761009,-4.41251585,76.999876,132.11,17594.40192,17547.16851,17601.58,17505.027,186.6,235.37,1.355154446,-0.008181828,-3203761.934,98.2344,0.35
20151231,736329,17590.66,17425.03,17590.66,17421.16,93694493,-13.43910126,1.957666398,182.71,17580.26154,17535.53627,17566.064,17472.621,-177.58,-99.88,-0.5699316,-0.004047248,-4003955.981,98.7044,0.2
20160104,736333,17405.48,17148.94,17405.48,16957.63,148055465,-42.38233368,-134.5485608,467.4,17554.75192,17498.71758,17485.418,17437.931,-403.23,-600.15,-3.381300112,0.001188995,-4808437.154,98.8466,0.36
20160105,736334,17147.5,17158.66,17195.84,17038.61,105746626,-63.80028121,-133.5218138,157.23,17529.57,17466.33114,17411.496,17440.942,-393.51,-337.18,-1.92720098,-0.005388479,-3635126.059,99.3634,0.36
20160106,736335,17154.83,16906.51,17154.83,16817.62,120252177,-99.96818562,-153.398439,341.04,17495.26308,17413.01484,17248.602,17406.431,-621.76,-222.04,-1.296315216,-0.029324917,-5517174.988,99.2229,0.36
20160107,736336,16888.36,16514.1,16888.36,16463.63,176242757,-158.4689861,-199.2850634,442.88,17448.88538,17327.40391,17030.648,17316.114,-1206.88,-737.52,-4.275076775,-0.061837989,-6253916.766,98.2844,0.36
20160108,736337,16519.17,16346.45,16651.89,16314.57,141847911,-215.8708214,-191.0805284,337.32,17389.58154,17233.97973,16814.932,17190.498,-1257.42,-1070.82,-6.148035829,-0.068693501,-6036309.979,98.3897,0.36
20160111,736340,16358.71,16398.57,16461.85,16232.03,127794607,-254.2259821,-156.8458878,229.82,17338.385,17154.41689,16664.858,17075.138,-1026.46,-1204.04,-6.840122005,-0.064450171,-7123551.911,98.8438,0.36
20160112,736341,16419.11,16516.22,16591.35,16322.07,117479864,-271.9939744,-108.7976379,269.28,17301.40615,17093.63624,16536.37,16973.933,-632.72,-1035.95,-5.902119225,-0.067984953,-6144213.24,98.9391,0.36
20160113,736342,16526.63,16151.41,16593.51,16123.2,153525112,-311.916772,-111.9530462,470.31,17236.16692,17003.90041,16385.35,16816.976,-1007.25,-1400.76,-7.980551692,-0.082507994,-6661634.167,98.9575,0.36
20160114,736343,16159.01,16379.05,16482.05,16075.12,158825189,-321.4813938,-92.09400252,406.93,17184.18769,16944.39084,16358.34,16694.494,-527.46,-1149.22,-6.556380065,-0.060027443,-5582087.79,99.0721,0.36
20160115,736344,16354.33,15988.08,16354.33,15842.11,239214993,-356.4999278,-107.3707729,536.94,17123.42154,16853.31362,16286.666,16550.799,-526.02,-1732.9,-9.778804558,-0.067692814,-7684958.57,98.9195,0.36
